titulo,link
"
        Soluções sustentáveis: Fundação de Chapecó desenvolve e aplica projetos
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=536&r=1684280875349&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9882877%2F&syn=False&key=67876f7b4db01936f2dcbf563dd6f0af
"
        TecnoAgro: conheça o evento que vai reunir inovação, tecnologia, capacitação e investimento em MG
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=537&r=1684280875354&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Ftriangulo-mineiro%2Fagronegocios%2Fnoticia%2F2023%2F05%2F15%2Ftecnoagro-conheca-o-evento-que-vai-reunir-inovacao-tecnologia-capacitacao-e-investimento-em-mg.ghtml&syn=False&key=13bf56267cd99cc690b9ebc764aa4e22
"
        Brinquedos de madeira são opção criativa e sustentável pro dia das crianças
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=538&r=1684280875358&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11020038%2F&syn=False&key=e71ad5157c8077e9d940ed40b2a75bf0
"
        Engenheira migra para o empreendedorismo sustentável e aposta no digital para crescer
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=539&r=1684280875361&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fvae%2Fnoticia%2F2022%2F09%2F13%2Fengenheira-migra-para-o-empreendedorismo-sustentavel-e-aposta-no-digital-para-crescer.ghtml&syn=False&key=5b33295025249c341f919063235e1e37
"
        Currais sustentáveis: em Atílio Vivácqua, dejetos dos animais viram biofertilizantes
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=540&r=1684280875365&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10038915%2F&syn=False&key=8e4d25df0450704a3855e61d35451608
"
        Mobilidade compartilhada contribui para o desenvolvimento de cidades mais inteligentes e sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=541&r=1684280875915&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fcidade-em-movimento%2Frenault%2Fnoticia%2F2021%2F11%2F09%2Fmobilidade-compartilhada-contribui-para-o-desenvolvimento-de-cidades-mais-inteligentes-e-sustentaveis.ghtml&syn=False&key=aedbe1b079c371de9b99dd61a73cc73d
"
        Currais sustentáveis: em Atílio Vivácqua, dejetos dos animais viram biofertilizantes
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=542&r=1684280875919&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10038915%2F&syn=False&key=8e4d25df0450704a3855e61d35451608
"
        Inscrições abertas para a 2ª edição do Prêmio Içara Sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=543&r=1684280875922&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11021073%2F&syn=False&key=28284bfbbd2a0c6d1a65ffff3497579f
"
        Famílias que trabalham em hortas comunitárias recebem orientações técnicas para produção
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=544&r=1684280875926&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11423970%2F&syn=False&key=661defa1431639d191a4c079c6d6fe9d
"
        Carlos Oshiro explica maneiras de empreender com energia sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=545&r=1684280875930&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10891344%2F&syn=False&key=6ce9040b8fb6e9ac6fe84ac1ab63b723
"
        Inscrições abertas no 'Curta Xingu 2023' para produções audiovisuais do Oeste do Pará
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=546&r=1684280875934&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fsantarem-regiao%2Fnoticia%2F2023%2F05%2F12%2Finscricoes-abertas-no-curta-xingu-2023-para-producoes-audiovisuais-do-oeste-do-para.ghtml&syn=False&key=ce643a8d2c9856769722f69be3225c71
"
        Alunos de Porto Alegre comemoram vitória em prêmio de robótica nos Estados Unidos
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=547&r=1684280875939&u=https%3A%2F%2Fg1.globo.com%2Frs%2Frio-grande-do-sul%2Fvideo%2Falunos-de-porto-alegre-comemoram-vitoria-em-premio-de-robotica-nos-estados-unidos-11557943.ghtml&syn=False&key=7eb4dbd721e4a12bda9aac8e4eda1c24
"
        COP26 debate projeto para negócios sustentáveis e povos indígenas
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=548&r=1684280875942&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10022319%2F&syn=False&key=9bac6c6add6690f7a5099fe23fdb1cc6
"
        Conhece os “ODSs” da ONU? Saiba como colaboram para um mundo sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=549&r=1684280875946&u=https%3A%2F%2Fg1.globo.com%2Fce%2Fceara%2Fespecial-publicitario%2Funifor%2Fensinando-e-aprendendo%2Fnoticia%2F2022%2F05%2F24%2Fconhece-os-odss-da-onu-saiba-como-colaboram-para-um-mundo-sustentavel.ghtml&syn=False&key=d3ba271a2f70ee6786174c544b517f6b
"
        Praça do Horto, em Belém, recebe feira de produtos sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=550&r=1684280875950&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9853042%2F&syn=False&key=61a04364d7244f05e712c9530835625f
"
        Glocal Experience discute no Rio inciativas de desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=551&r=1684280875952&u=https%3A%2F%2Fg1.globo.com%2Fjornal-nacional%2Fnoticia%2F2022%2F07%2F12%2Fglocal-experience-discute-no-rio-inciativas-de-desenvolvimento-sustentavel.ghtml&syn=False&key=5409e62f106991d630188140422bb219
"
        Três cidades de SC ganham prêmio europeu de destino sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=552&r=1684280875967&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11010828%2F&syn=False&key=619e300763d2a4e939246d98ed7133f9
"
        Moradores do Conj. Salvador Lyra cobram conclusão do serviço de poda de árvores em avenida
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=553&r=1684280875971&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11532175%2F&syn=False&key=db838a461a97c1c12186271f1a71dcb6
"
        Mobilidade compartilhada contribui para o desenvolvimento de cidades mais inteligentes e sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=554&r=1684280875976&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fcidade-em-movimento%2Frenault%2Fnoticia%2F2021%2F11%2F04%2Fmobilidade-compartilhada-contribui-para-o-desenvolvimento-de-cidades-mais-inteligentes-e-sustentaveis.ghtml&syn=False&key=0994740b86dabb772319bda9047e5522
"
        Mapa mostra desempenho de cidades brasileiras segundo os Objetivos de Desenvolvimento Sustentável da ONU
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=555&r=1684280875978&u=https%3A%2F%2Fg1.globo.com%2Fjornal-nacional%2Fnoticia%2F2022%2F07%2F07%2Fmapa-mostra-desempenho-de-cidades-brasileiras-segundo-os-objetivos-de-desenvolvimento-sustentavel-da-onu.ghtml&syn=False&key=83496bab6e00b45dfdeb2088ef32bdad
"
        Porto Velho registra mais de 500 denúncias de queimadas na zona urbana entre 2022 e 2023
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=556&r=1684280876567&u=https%3A%2F%2Fg1.globo.com%2Fro%2Frondonia%2Fnoticia%2F2023%2F05%2F15%2Fporto-velho-registra-mais-de-500-denuncias-de-queimadas-na-zona-urbana-entre-2022-e-2023.ghtml&syn=False&key=1ab1971c2a2704dfb728ae94802c0878
"
        Consumo sustentável impulsiona brechós e nova tendência dentro da moda
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=557&r=1684280876571&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fbom-dia-pe%2Fvideo%2Fconsumo-sustentavel-impulsiona-brechos-e-nova-tendencia-dentro-da-moda-11005889.ghtml&syn=False&key=84f38bbc314f34ec7699e711102600fe
"
        Mirante Rural mostra o funcionamento dos assentamentos sustentáveis no Sul do MA
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=558&r=1684280876575&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10159610%2F&syn=False&key=c0f6f937907444f87e2a0e279cdf4525
"
        Importância do ESG: Empresas com práticas sustentáveis atraem mais investidores e consumidores
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=559&r=1684280876579&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Ftop-sun%2Ftop-sun-energia-solar%2Fnoticia%2F2021%2F10%2F28%2Fimportancia-do-esg-empresas-com-praticas-sustentaveis-atraem-mais-investidores-e-consumidores.ghtml&syn=False&key=755d6a29345d96c6b42b07a7e762f4c9
"
        Unifor se destaca em ranking global de desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=560&r=1684280876583&u=https%3A%2F%2Fg1.globo.com%2Fce%2Fceara%2Fespecial-publicitario%2Funifor%2Fensinando-e-aprendendo%2Fnoticia%2F2022%2F04%2F28%2Funifor-se-destaca-em-ranking-global-de-desenvolvimento-sustentavel.ghtml&syn=False&key=c074a566f7d24319edbe47dbefebb74b
"
        Inova Amazônia do Sebrae apoia projetos sustentáveis da região
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=561&r=1684280876586&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9812522%2F&syn=False&key=bd892c9880b0f3953be97ce9d30e6922
"
        Santos está entre as 16 cidades com maior desenvolvimento sustentável do Brasil, aponta estudo
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=562&r=1684280876590&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsantos-regiao%2Fnoticia%2F2022%2F07%2F12%2Fsantos-esta-entre-as-16-cidades-com-maior-desenvolvimento-sustentavel-do-brasil-aponta-estudo.ghtml&syn=False&key=612d14c96002dd634169bef98688cfa1
"
        Programa do Recife recebe prêmio mundial de habitação sustentável da ONU
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=563&r=1684280876594&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fne2%2Fvideo%2Fprograma-do-recife-recebe-premio-mundial-de-habitacao-sustentavel-da-onu-10993541.ghtml&syn=False&key=959faf0235d65a1b2fe936fd62b8c5a2
"
        'Governo Lula está voltado a um novo ciclo de desenvolvimento do agro, dessa vez sustentável', diz senador de MT
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=564&r=1684280876597&u=https%3A%2F%2Fg1.globo.com%2Fglobonews%2Fjornal-globonews-edicao-das-18%2Fvideo%2Fgoverno-lula-esta-voltado-a-um-novo-ciclo-de-desenvolvimento-do-agro-dessa-vez-sustentavel-diz-senador-de-mt-11135197.ghtml&syn=False&key=9f84e568bb3d74e811dbd71816292ec7
"
        Especialistas e produtores rurais discutem práticas sustentáveis no campo
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=565&r=1684280876601&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9975304%2F&syn=False&key=68c5cd9fee497f5dc1e70cc81a47f6d9
"
        Mármores italianos em porcelanato são atemporais e sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=566&r=1684280876605&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Fportobello%2Farchtrends-portobello%2Fnoticia%2F2021%2F06%2F11%2Fmarmores-italianos-em-porcelanato-sao-atemporais-e-sustentaveis.ghtml&syn=False&key=c71903443a545c2d0170589e61391f98
"
        Mercado investe em formas sustentáveis na tentativa de reduzir entulhos
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=567&r=1684280876608&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9800162%2F&syn=False&key=2fbebf3212f383071d658c34059eb4ab
"
        Um dos principais eventos de varejo do interior de SP chega à sua 11ª edição!
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=568&r=1684280876613&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fcampinas-regiao%2Fespecial-publicitario%2Facic%2Fnoticia%2F2023%2F05%2F10%2Fum-dos-principais-eventos-de-varejo-do-interior-de-sp-chega-a-sua-11a-edicao.ghtml&syn=False&key=e05e513281d81c592700881dece5371e
"
        Itaquaquecetuba recebe Feira Sustentável neste domingo
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=569&r=1684280876617&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fmogi-das-cruzes-suzano%2Fnoticia%2F2022%2F06%2F04%2Fitaquaquecetuba-recebe-feira-sustentavel-neste-domingo.ghtml&syn=False&key=ec66df955234c4c045b2d0f01dde99f2
"
        Projetos sustentáveis garantem economia e proteção ao meio ambiente
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=570&r=1684280876621&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9788753%2F&syn=False&key=1b84503ca657659d5d4b3597eb57ac25
"
        Materiais retirados do lixo viram concreto sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=571&r=1684280877033&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10855424%2F&syn=False&key=0c7280c068101c94a24eb1dff90bdc8e
"
        Cresol recebe visita técnica de representantes da ONU
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=572&r=1684280877035&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Fcresol%2Fguia-de-solucoes-financeiras%2Fnoticia%2F2023%2F02%2F09%2Fcresol-recebe-visita-tecnica-de-representantes-da-onu.ghtml&syn=False&key=71610fca9cc5ead10dafc9a2576bac7f
"
        Empresa adotam medidas sustentáveis para colaborar com o meio ambiente
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=573&r=1684280877037&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9957453%2F&syn=False&key=29a6b86067296896c74431bef9b675e3
"
        Jovens estudantes do Amapá criam telha sustentável com resíduos de coco
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=574&r=1684280877038&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10981403%2F&syn=False&key=d85b7b08d9b596b4520b2d8d7f2a27b9
"
        Santos fica entre as 20 melhores cidades do Brasil em desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=575&r=1684280877040&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10750157%2F&syn=False&key=08384b1ce4f0fcbfbb817ae5f3a408cf
"
        SC tem 4 cidades certificadas em lista internacional de destinos turísticos sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=576&r=1684280877041&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fnoticia%2F2021%2F10%2F15%2Fsc-tem-4-cidades-certificadas-em-lista-internacional-de-destinos-sustentaveis.ghtml&syn=False&key=add6734cc8d9bf226ffa6df5cd4b8b59
"
        Mogi abre inscrições para crianças interessadas em integrar Comitê para o Desenvolvimento Sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=577&r=1684280877043&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fmogi-das-cruzes-suzano%2Fnoticia%2F2022%2F10%2F25%2Fmogi-abre-inscricoes-para-criancas-interessadas-em-integrar-comite-para-o-desenvolvimento-sustentavel.ghtml&syn=False&key=aa2e7b9f7d8a21d7829d3179fa19bced
"
        Praia de Iracema recebe primeira edição do “Gastronomia Criativa e Sustentável”
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=578&r=1684280877045&u=https%3A%2F%2Fg1.globo.com%2Fce%2Fceara%2Fespecial-publicitario%2Fsebrae-ce%2Finovacao-e-negocios%2Fnoticia%2F2022%2F09%2F01%2Fpraia-de-iracema-recebe-primeira-edicao-do-gastronomia-criativa-e-sustentavel.ghtml&syn=False&key=a47752aeac411a9233cc3d0e13b75bfa
"
        Príncipe Harry e Meghan viram sócios de empresa de investimentos sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=579&r=1684280877047&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2021%2F10%2F12%2Fprincipe-harry-e-meghan-viram-socios-de-empresa-de-investimentos-sustentaveis.ghtml&syn=False&key=e97cb3999e4c860e92de033b8a87db61
"
        Veja a programação da Semana Nacional de Museus em BH
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=580&r=1684280877048&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fminas-gerais%2Fnoticia%2F2023%2F05%2F15%2Fveja-a-programacao-da-semana-nacional-de-museus-em-bh.ghtml&syn=False&key=a10c3c20e5d483bf04aadb20c4ba25bc
"
        Confira o primeiro episódio da série 'Echos da Amazônia'
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=581&r=1684280877050&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11456920%2F&syn=False&key=9920a8121a0bff78789eafc69fce6949
"
        Para empreendedores de negócios sustentáveis, Instituto Amazônia +21 é lançado em Manaus
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=582&r=1684280877052&u=https%3A%2F%2Fg1.globo.com%2Fam%2Famazonas%2Fnoticia%2F2021%2F10%2F11%2Fpara-empreendedores-de-negocios-sustentaveis-instituto-amazonia-21-e-lancado-em-manaus.ghtml&syn=False&key=ec13e626c029df7fc3e7a4153ea3b909
"
        No AC, casal de fisioterapeutas produz óleos sustentáveis e velas veganas para ajudar pacientes em tratamento
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=583&r=1684280877054&u=https%3A%2F%2Fg1.globo.com%2Fac%2Facre%2Fnatureza%2Famazonia%2Fnoticia%2F2021%2F12%2F09%2Fno-ac-casal-de-fisioterapeutas-produz-oleos-sustentaveis-e-velas-veganas-para-ajudar-pacientes-em-tratamento.ghtml&syn=False&key=3f5df919c102342281ae90612daa1ca0
"
        Parque da Grota Funda é revitalizado para fomento do turismo sustentável, pesquisa e educação ambiental
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=584&r=1684280877105&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fvale-do-paraiba-regiao%2Fespecial-publicitario%2Fprefeitura-de-atibaia%2Fmais-atibaia%2Fnoticia%2F2022%2F10%2F21%2Fparque-da-grota-funda-e-revitalizado-para-fomento-do-turismo-sustentavel-pesquisa-e-educacao-ambiental.ghtml&syn=False&key=ab13e39dbea1d9412e9a05890f89fbfa
"
        Conheça 4 negócios sustentáveis que fazem sucesso
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=585&r=1684280877108&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fpme%2Fpequenas-empresas-grandes-negocios%2Fnoticia%2F2021%2F03%2F17%2Fconheca-4-negocios-sustentaveis-que-fazem-sucesso.ghtml&syn=False&key=519bf49d932738f67cdf554e8087c63b
"
        Restos de poda que seriam descartados ganham um destino sustentável em petrolina
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=586&r=1684280877600&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10970450%2F&syn=False&key=cb6b382fac40afcfb99c1b7a4002dab1
"
        A evolução do desenvolvimento sustentável em Minas
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=587&r=1684280877605&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fminas-gerais%2Fespecial-publicitario%2Fminas-do-amanha%2Fsustentabilidade%2Fnoticia%2F2022%2F03%2F08%2Fa-evolucao-do-desenvolvimento-sustentavel-em-minas.ghtml&syn=False&key=60cb0120fe9fc3328faf308ba9752520
"
        Uso do calcário para melhoria do solo é solução sustentável para agronegócio do PR
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=588&r=1684280877610&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Ffiep%2Fsistema-fiep%2Fnoticia%2F2022%2F08%2F25%2Fuso-do-calcario-para-melhoria-do-solo-e-solucao-sustentavel-para-agronegocio-do-pr.ghtml&syn=False&key=778f5704564c9a6c321dd100e739aa35
"
        Olimpíadas de Tóquio devem ser as mais sustentáveis da história
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=589&r=1684280877616&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9741094%2F&syn=False&key=dd7a772060a8cf6c9bed4fefd834c0d3
"
        Hábitos sustentáveis crescem durante a pandemia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=590&r=1684280877620&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9263920%2F&syn=False&key=7ffb152742f157c57f154f4255dc2769
"
        HSJosé é recertificado como signatário do Movimento de Objetivos de Desenvolvimento Sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=591&r=1684280877624&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Fhospital-sao-jose%2Fnoticia%2F2022%2F04%2F14%2Fhsjose-e-recertificado-como-signatario-do-movimento-de-objetivos-de-desenvolvimento-sustentavel.ghtml&syn=False&key=1e25f6d1d9e74758aff79cc8bab3ca92
"
        4 produtos da Cerâmica Atlas que estão bombando na Vilarejo!
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=592&r=1684280877629&u=https%3A%2F%2Fg1.globo.com%2Frj%2Fregiao-dos-lagos%2Fespecial-publicitario%2Fvilarejo%2Fvilarejo-solucao-em-casa%2Fnoticia%2F2023%2F05%2F13%2F4-produtos-da-ceramica-atlas-que-estao-bombando-na-vilarejo.ghtml&syn=False&key=ba141631114397ff0e6e39127e5e8142
"
        Empresas focam em economia sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=593&r=1684280877633&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10547249%2F&syn=False&key=f8e704cc230d34b5562b70ad2834477a
"
        Seminário no AC debate desenvolvimento econômico em aldeias aliado a práticas sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=594&r=1684280877637&u=https%3A%2F%2Fg1.globo.com%2Fac%2Facre%2Fnatureza%2Famazonia%2Fnoticia%2F2021%2F09%2F23%2Fseminario-no-ac-debate-desenvolvimento-economico-em-aldeias-aliado-a-praticas-sustentaveis.ghtml&syn=False&key=b48acee5c0425c7322ab9798993267b2
